id,jlpt_level,word,reading,image_review,meaning,Sentence(eg),Sentence(zh),Sentence,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review,Sentence(zh)_needs_review,Sentence(zh)_note
n2_04626,N2,海水浴,かいすいよく,NO PICTURE,"sea bathing,seawater bath","In Hawaii, one can swim in the ocean all year round.",在夏威夷，一个人可以一年到头享受海水浴的乐趣。,ハワイでは１年中海水浴が楽しめる。,海水浴；海浴,FALSE,,noun (common) (futsuumeishi),swimming in the ocean | sea bathing | seawater bath | going for a dip in the ocean,direct_image,84,single_object_or_place,nature_weather,sea bathing,海水浴,nature_weather,concrete noun domain: nature_weather,Tanos JLPT vocabulary,,,,
n2_04627,N2,海洋,かいよう,OK,ocean,Japan is a maritime nation surrounded on all sides by ocean.,日本是一个被海洋包围的海洋国家。,日本は四方を海に囲まれた海洋国家です。,海洋；大海,FALSE,,noun (common) (futsuumeishi),ocean | sea,direct_image,84,single_object_or_place,nature_weather,ocean,海洋,nature_weather,concrete noun domain: nature_weather,Tanos JLPT vocabulary,,,FALSE,
n2_04755,N2,生け花,いけばな,OK,(1) flower arrangement,Flower arrangement is a part of Japanese culture.,花道是日本文化的一部分。,生け花は日本の文化です。,花艺,FALSE,,noun (common) (futsuumeishi),ikebana | Japanese art of flower arrangement | fresh flower | natural flower,direct_image,84,single_object_or_place,nature_weather,flower arrangement,生け花,nature_weather,concrete noun domain: nature_weather,Tanos JLPT vocabulary,,,,
n2_04859,N2,空中,くうちゅう,NO PICTURE,"sky,air",An ostrich does not fly through the air.,驼鸟不会在空中飞。,ダチョウは空中を飛ばない。,空中,FALSE,,noun (common) (futsuumeishi),(in) the air | midair | sky,direct_image,84,single_object_or_place,nature_weather,sky,空中,nature_weather,concrete noun domain: nature_weather,Tanos JLPT vocabulary,,,,
n2_03747,N2,ミシン,ミシン,NO PICTURE,sewing machine,My grandmother used to use her sewing machine too much.,以前奶奶经常用缝纫机。,以前、お婆ちゃんはミシンを使い過ぎました。,缝纫机,FALSE,,noun (common) (futsuumeishi),sewing machine,direct_image,84,single_object_or_place,object_tool,sewing machine,ミシン,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,,
n2_03887,N2,便箋,びんせん,OK,"writing paper,stationery",I need some writing paper.,请给我一些便笺。,便箋をください。,便笺,FALSE,,noun (common) (futsuumeishi),writing paper | stationery | notepaper,direct_image,84,single_object_or_place,object_tool,writing paper,便箋,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,FALSE,
n2_03937,N2,内線,ないせん,NO PICTURE,"phone extension,indoor wiring,inner line",Grace goes to phone extension upstairs.,格雷斯去楼上的分机电话。,グレースは階上の内線電話のところへ行く。,分机,FALSE,,noun (common) (futsuumeishi),phone extension | indoor wiring | inner line,direct_image,84,single_object_or_place,object_tool,phone extension,内線,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,,
n2_04018,N2,匙,さじ,OK,spoon,He is his teachers' despair.,他的老师已经放弃他了。,彼には先生も匙を投げている。,勺子,FALSE,from existing zh_meanings.py,noun (common) (futsuumeishi),spoon,direct_image,84,single_object_or_place,object_tool,spoon,匙,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,,
n2_04057,N2,古典,こてん,NO PICTURE,"old book,classics,classic",I'm very interested in classical literature.,我对古典文学非常感兴趣。,私は古典文学に非常に興味があります。,古典,FALSE,,noun (common) (futsuumeishi),"classic (work, esp. book) | the classics",direct_image,84,single_object_or_place,object_tool,old book,古典,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,FALSE,
n2_04109,N2,回数券,かいすうけん,NO PICTURE,book of tickets,May I have coupon tickets?,可以给我优惠券吗？,回数券を下さい。,多次票、回数券,TRUE,manual correction: book of tickets,noun (common) (futsuumeishi),coupon tickets | discount tickets | book of tickets,direct_image,84,single_object_or_place,object_tool,book of tickets,回数券,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,,
n2_04116,N2,図鑑,ずかん,NO PICTURE,picture book,"When I was a kid, touching bugs didn't bother me a bit. Now I can hardly stand looking at pictures of them.",过去我碰到昆虫一点也不在意，但现在就连看图鉴都觉得受不了。,昔は、平気で昆虫触れたのに、今は、図鑑を見るだけでもだめ。,图鉴,FALSE,,noun (common) (futsuumeishi),pictorial book | picture book | illustrated reference book | identification manual | field guide,direct_image,84,single_object_or_place,object_tool,picture book,図鑑,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,FALSE,
n2_04150,N2,塵紙,ちりがみ,OK,"tissue paper,toilet paper",,,,纸巾; 卫生纸,FALSE,,noun (common) (futsuumeishi),tissue paper | toilet paper,direct_image,84,single_object_or_place,object_tool,tissue paper,塵紙,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,,
n2_04163,N2,夕刊,ゆうかん,NO PICTURE,evening paper,He was too sleepy to read the evening paper.,他实在太困了，连晚报都没法读。,彼は大変ねむくて、夕刊も読めなかった。,晚报,FALSE,,noun (common) (futsuumeishi),evening edition (of a daily newspaper) | evening paper,direct_image,84,single_object_or_place,object_tool,evening paper,夕刊,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,FALSE,
n2_04403,N2,投書,とうしょ,NO PICTURE,"letter to the editor,letter from a reader,contribution",Letters are the only voice from the audience.,投书是观众唯一的呼声。,投書は視聴者からの唯一の声です。,读者来信,TRUE,可能需区分投稿/来信/贡献等不同语境,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru,"letter (e.g. of complaint) | letter to the editor | letter from a reader | contribution (to a newspaper, magazine, etc.)",direct_image,84,single_object_or_place,object_tool,letter to the editor,投書,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,FALSE,
n2_04517,N2,書籍,しょせき,OK,"book,publication",I am not the least bit happy with this e-book revolution.,我完全不觉得书籍电子化是一件好事。,この電子書籍革命はまったく気に入らない。,书,FALSE,from existing zh_meanings.py,noun (common) (futsuumeishi),book | publication,direct_image,84,single_object_or_place,object_tool,book,書籍,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,,
n2_04702,N2,為替,かわせ,NO PICTURE,"money order,exchange",The exchange rates for foreign currency change daily.,外币的汇率天天都变。,外貨の為替レートは毎日変わる。,汇票;外汇,TRUE,需根据具体语境选择汇票/汇兑/外汇等,noun (common) (futsuumeishi),money order | draft | exchange (e.g. foreign),direct_image,84,single_object_or_place,object_tool,money order,為替,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,,
n2_04794,N2,目次,もくじ,NO PICTURE,table of contents,"Please look at the table of contents, everyone.",请大家看一下目录。,皆さんは目次を見てください。,目录,FALSE,,noun (common) (futsuumeishi),table of contents | contents,direct_image,84,single_object_or_place,object_tool,table of contents,目次,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,FALSE,
n2_04865,N2,窓口,まどぐち,OK,ticket window,At which window can I make a reservation?,在哪个窗口可以办理预约?,予約はどの窓口でできますか。,窗口,FALSE,,noun (common) (futsuumeishi),counter | window | teller window | ticket window | contact person,direct_image,84,single_object_or_place,object_tool,ticket window,窓口,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,,
n2_04887,N2,紙幣,しへい,OK,"paper money,notes,bills",Could you give me some change for this ten dollar bill?,这10美元纸币能找零吗？,この１０ドル紙幣をくずしてくれませんか。,纸币,FALSE,,noun (common) (futsuumeishi),paper money | note | bill,direct_image,84,single_object_or_place,object_tool,paper money,紙幣,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,FALSE,
n2_05219,N2,障子,しょうじ,NO PICTURE,paper sliding door,"The walls have ears, the doors have eyes.",隔墙有耳。,壁に耳あり、障子に目あり。,纸拉门、障子,TRUE,manual correction: Japanese paper sliding door,noun (common) (futsuumeishi),shoji (paper sliding door),direct_image,84,single_object_or_place,object_tool,paper sliding door,障子,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,,
n2_05222,N2,集金,しゅうきん,NO PICTURE,money collection,,,,收款、收钱,FALSE,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | transitive verb | intransitive verb,money collection,direct_image,84,single_object_or_place,object_tool,money collection,集金,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,manual,manual correction: collect money,,
n2_05228,N2,電柱,でんちゅう,OK,"telephone pole,telegraph pole,lightpole",I carelessly ran into the telegraph pole.,我不小心撞上了电线杆。,ぼくはうっかり電柱にぶつかった。,电线杆,FALSE,,noun (common) (futsuumeishi),utility pole | power pole | telephone pole | telegraph pole,direct_image,84,single_object_or_place,object_tool,telephone pole,電柱,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,FALSE,
n2_05256,N2,食塩,しょくえん,OK,table salt,Show me how to make 10% saline solution.,请告诉我如何制作10%的盐水溶液。,濃度10%の食塩水の作り方を教えてください。,食盐,FALSE,,noun (common) (futsuumeishi),table salt,direct_image,84,single_object_or_place,object_tool,table salt,食塩,object_tool,concrete noun domain: object_tool,Tanos JLPT vocabulary,,,FALSE,
n2_03494,N2,おくさん,おくさん,NO PICTURE,"(hon) wife,your wife,madam",,,,夫人,FALSE,,noun (common) (futsuumeishi),wife | your wife | his wife | married lady | madam,direct_image,84,single_object_or_place,person_family,wife,おくさん,person_family,concrete noun domain: person_family,Tanos JLPT vocabulary,,,,
n2_03650,N2,ウーマン,ウーマン,NO PICTURE,woman,She is said to be a leader in the women's liberation movement.,她被称为妇女解放运动的领导人。,彼女はウーマンリブ運動の指導者だと言われている。,女士,FALSE,,noun (common) (futsuumeishi),woman,direct_image,84,single_object_or_place,person_family,woman,ウーマン,person_family,concrete noun domain: person_family,Tanos JLPT vocabulary,,,FALSE,
n2_03677,N2,サラリーマン,サラリーマン / サラーリーマン / サラリマン,NO PICTURE,"salary man,company employee",I'm just a plain old office worker.,我只是一个普通的老式上班族。,私は単なる普通のサラリーマンです。,上班族,FALSE,,noun (common) (futsuumeishi),office worker | company employee | company man | salaryman,direct_image,84,single_object_or_place,person_family,salary man,サラリーマン,person_family,concrete noun domain: person_family,Tanos JLPT vocabulary,,,,
n2_04135,N2,坊や,ぼうや,NO PICTURE,boy,"Sweet dreams, Timmy.",睡好，迪米。,楽しい夢を見てね、ティミー坊や。,男孩,FALSE,from existing zh_meanings.py,noun (common) (futsuumeishi),boy | son | child | mere boy | stripling,direct_image,84,single_object_or_place,person_family,boy,坊や,person_family,concrete noun domain: person_family,Tanos JLPT vocabulary,,,,
n2_04182,N2,夫妻,ふさい,NO PICTURE,"man and wife,married couple",Mr. and Mrs. Ikeda talked to Ken's teacher.,池田夫妇和健的老师谈过了。,池田夫妻は健の先生に話しかけました。,夫妻,FALSE,,noun (common) (futsuumeishi),husband and wife | married couple,direct_image,84,single_object_or_place,person_family,man and wife,夫妻,person_family,concrete noun domain: person_family,Tanos JLPT vocabulary,,,,
n2_04184,N2,女の人,おんなのひと,OK,woman,Her mother is a pretty woman.,她的母亲是一位漂亮的女人。,彼女のお母さんはきれいな女の人です。,女士,FALSE,,"expressions (phrases, clauses, etc.) | noun (common) (futsuumeishi)",woman,direct_image,84,single_object_or_place,person_family,woman,女の人,person_family,concrete noun domain: person_family,Tanos JLPT vocabulary,,,,
n2_04185,N2,女房,にょうぼう,NO PICTURE,wife,I met my wife at a mixer party.,妻子是在合コン上认识的。,女房とは、合コンで知り合ったんだよ。,妻子,FALSE,,noun (common) (futsuumeishi),wife (esp. one's own wife) | court lady | female court attache | woman who served at the imperial palace | woman (esp. as a love interest),direct_image,84,single_object_or_place,person_family,wife,女房,person_family,concrete noun domain: person_family,Tanos JLPT vocabulary,,,TRUE,contains Japanese kana
n2_04248,N2,小学生,しょうがくせい,NO PICTURE,grade school student,This problem is too difficult for grade school children to solve.,这个问题让小学生解决太难了。,この問題は難しすぎて小学生には解けないよ。,小学生,FALSE,,noun (common) (futsuumeishi),elementary school student | primary school student | grade school student,direct_image,84,single_object_or_place,person_family,grade school student,小学生,person_family,concrete noun domain: person_family,Tanos JLPT vocabulary,,,,
