id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n1_00464,N1,乙,おつ,NO PICTURE,1. strange;quaint;stylish;chic;spicy;queer;witty;tasty;romantic; 2. 2nd in rank;second sign of the,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),"(the) second (party, rank, etc.) | B (grade) | the latter | stylish | chic",scene_image,68,visual_state_scene,action_state,1. strange scene,乙,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00484,N1,五月蝿い,うるさい,NO PICTURE,noisy;loud;fussy,,,,adjective (keiyoushi),noisy | loud | annoying | troublesome | tiresome,scene_image,68,visual_state_scene,action_state,noisy scene,五月蝿い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00500,N1,人柄,ひとがら,NO PICTURE,personality;character;personal appearance;gentility,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),personality | character | personal appearance | gentility,scene_image,68,visual_state_scene,action_state,personality scene,人柄,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00585,N1,何の,どの,NO PICTURE,which;what,,,,pre-noun adjectival (rentaishi),which | what (way),scene_image,68,visual_state_scene,action_state,which scene,何の,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00601,N1,何気ない,なにげない,NO PICTURE,casual;unconcerned,,,,adjective (keiyoushi),casual | unconcerned | nonchalant | indifferent | offhand,scene_image,68,visual_state_scene,action_state,casual scene,何気ない,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00662,N1,値打ち,ねうち,NO PICTURE,value;worth;price;dignity,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),value | worth | merit | estimation | evaluation,scene_image,68,visual_state_scene,action_state,value scene,値打ち,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00669,N1,健やか,すこやか,NO PICTURE,vigorous;healthy;sound,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),vigorous | healthy | sound,scene_image,68,visual_state_scene,action_state,vigorous scene,健やか,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00694,N1,優位,ゆうい,NO PICTURE,predominance;ascendancy;superiority,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),predominance | superiority | ascendancy | advantage | supremacy,scene_image,68,visual_state_scene,action_state,predominance scene,優位,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00696,N1,優勢,ゆうせい,NO PICTURE,superiority;superior power;predominance;preponderance,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),superiority | superior power | predominance | preponderance,scene_image,68,visual_state_scene,action_state,superiority scene,優勢,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00697,N1,優美,ゆうび,NO PICTURE,grace;refinement;elegance,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),grace | refinement | elegance | daintiness,scene_image,68,visual_state_scene,action_state,grace scene,優美,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00711,N1,先天的,せんてんてき,NO PICTURE,a priori;inborn;innate;inherent;congenital;hereditary,,,,adjectival nouns or quasi-adjectives (keiyodoshi),inborn | innate | inherent | congenital | hereditary,scene_image,68,visual_state_scene,action_state,priori scene,先天的,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00774,N1,円満,えんまん,NO PICTURE,perfection;harmony;peace;smoothness;completeness;satisfaction;integrity,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),harmonious | peaceful | happy | amicable | smooth,scene_image,68,visual_state_scene,action_state,perfection scene,円満,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00775,N1,円滑,えんかつ,NO PICTURE,harmony;smoothness,,,,adjectival nouns or quasi-adjectives (keiyodoshi),smooth | undisturbed | uninterrupted | harmonious,scene_image,68,visual_state_scene,action_state,harmony scene,円滑,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00789,N1,冷淡,れいたん,NO PICTURE,coolness;indifference,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),cool | indifferent | apathetic | half-hearted | cold,scene_image,68,visual_state_scene,action_state,coolness scene,冷淡,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00791,N1,冷酷,れいこく,NO PICTURE,cruelty;coldheartedness;relentless;ruthless,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),cruelty | coldheartedness | relentless | ruthless,scene_image,68,visual_state_scene,action_state,cruelty scene,冷酷,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00795,N1,几帳面,きちょうめん,NO PICTURE,methodical;punctual;steady,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),methodical | precise | meticulous | scrupulous | regular,scene_image,68,visual_state_scene,action_state,methodical scene,几帳面,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00797,N1,凡ゆる,あらゆる,NO PICTURE,all;every,,,,pre-noun adjectival (rentaishi),all | every,scene_image,68,visual_state_scene,action_state,all scene,凡ゆる,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00819,N1,出鱈目,でたらめ,NO PICTURE,irresponsible utterance;nonsense;nonsensical;random;haphazard;unsystematic,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),nonsense | irresponsible remark | codswallop | hogwash | rubbish,scene_image,68,visual_state_scene,action_state,irresponsible utterance scene,出鱈目,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00831,N1,切ない,せつない,NO PICTURE,painful;trying;oppressive;suffocating,,,,adjective (keiyoushi),painful | heartrending | trying | oppressive | suffocating,scene_image,68,visual_state_scene,action_state,painful scene,切ない,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00835,N1,切実,せつじつ,NO PICTURE,compelling;serious;severe;acute;earnest;pressing;urgent,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),earnest | sincere | acute | keen | fervent,scene_image,68,visual_state_scene,action_state,compelling scene,切実,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00848,N1,利根,りこん,NO PICTURE,intelligence,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),intelligence | cleverness | innate aptitude,scene_image,68,visual_state_scene,action_state,intelligence scene,利根,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00901,N1,勇敢,ゆうかん,NO PICTURE,bravery;heroism;gallantry,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),brave | courageous | gallant | valiant | heroic,scene_image,68,visual_state_scene,action_state,bravery scene,勇敢,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00908,N1,動的,どうてき,NO PICTURE,dynamic;kinetic,,,,adjectival nouns or quasi-adjectives (keiyodoshi),dynamic | kinetic,scene_image,68,visual_state_scene,action_state,dynamic scene,動的,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00918,N1,勤勉,きんべん,NO PICTURE,industry;diligence,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),diligent | hard-working | industrious,scene_image,68,visual_state_scene,action_state,industry scene,勤勉,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00938,N1,半端,はんぱ,NO PICTURE,remnant;fragment;incomplete set;fraction;odd sum;incompleteness,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),remnant | fragment | incomplete set | incompleteness | fraction,scene_image,68,visual_state_scene,action_state,remnant scene,半端,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00939,N1,卑しい,いやしい,NO PICTURE,greedy;vulgar;shabby;humble;base;mean;vile,,,,adjective (keiyoushi),lowborn | humble | lowly | vulgar | coarse,scene_image,68,visual_state_scene,action_state,greedy scene,卑しい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00948,N1,単調,たんちょう,NO PICTURE,monotony;monotone;dullness,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),monotony | monotone | dullness | monotonic,scene_image,68,visual_state_scene,action_state,monotony scene,単調,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00973,N1,厳か,おごそか,NO PICTURE,austere;majestic;dignified;stately;awful;impressive,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),"solemn (ceremony, atmosphere, etc.) | austere | grave | majestic | dignified",scene_image,68,visual_state_scene,action_state,austere scene,厳か,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00974,N1,厳密,げんみつ,NO PICTURE,strict;close,,,,adjectival nouns or quasi-adjectives (keiyodoshi),strict | close | precise | scrupulous,scene_image,68,visual_state_scene,action_state,strict scene,厳密,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01029,N1,可哀想,かわいそう,NO PICTURE,poor;pitiable;pathetic,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),poor | pitiable | pathetic | pitiful,scene_image,68,visual_state_scene,action_state,poor scene,可哀想,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01030,N1,可愛い,かわいい,NO PICTURE,pretty;cute;lovely;charming;dear;darling;pet,,,,adjective (keiyoushi),cute | adorable | charming | lovely | pretty,scene_image,68,visual_state_scene,action_state,pretty scene,可愛い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01032,N1,可愛らしい,かわいらしい,NO PICTURE,lovely;sweet,,,,adjective (keiyoushi),lovely | sweet | pretty | cute | adorable,scene_image,68,visual_state_scene,action_state,lovely scene,可愛らしい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01034,N1,可笑しい,おかしい,NO PICTURE,strange;funny;amusing;ridiculous,,,,adjective (keiyoushi),funny | amusing | comical | laughable | ridiculous,scene_image,68,visual_state_scene,action_state,strange scene,可笑しい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01036,N1,台無し,だいなし,NO PICTURE,mess;spoiled;(come to) nothing,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),"spoiled | spoilt | ruined | wasted (chance, etc.) | messed up",scene_image,68,visual_state_scene,action_state,mess scene,台無し,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01077,N1,名誉,めいよ,NO PICTURE,honor;credit;prestige,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),honor | honour | credit | glory | fame,scene_image,68,visual_state_scene,action_state,honor scene,名誉,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01078,N1,名高い,なだかい,NO PICTURE,famous;celebrated;well-known,,,,adjective (keiyoushi),famous | noted | renowned | celebrated | well-known,scene_image,68,visual_state_scene,action_state,famous scene,名高い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01084,N1,吝嗇,けち,NO PICTURE,stinginess;miser;miserliness;skinflint;tightwad;niggard;pinching pennies,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),stinginess | miserliness | parsimony,scene_image,68,visual_state_scene,action_state,stinginess scene,吝嗇,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01091,N1,呆気ない,あっけない,NO PICTURE,not enough;too quick (short long etc.),,,,adjective (keiyoushi),unsatisfying | disappointing | abrupt | not enough | too quick,scene_image,68,visual_state_scene,action_state,not enough scene,呆気ない,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01106,N1,和やか,なごやか,NO PICTURE,mild;calm;gentle;quiet;harmonious,,,,adjectival nouns or quasi-adjectives (keiyodoshi),smiling | beaming | radiant | bright | cheerful,scene_image,68,visual_state_scene,action_state,mild scene,和やか,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01125,N1,善良,ぜんりょう,NO PICTURE,goodness;excellence;virtue,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),"good (person, nature, etc.) | good-natured | virtuous | honest",scene_image,68,visual_state_scene,action_state,goodness scene,善良,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01128,N1,喧しい,やかましい,NO PICTURE,noisy;strict;fussy,,,,adjective (keiyoushi),noisy | loud | clamorous | boisterous | much talked of,scene_image,68,visual_state_scene,action_state,noisy scene,喧しい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
